city_code,latitude,longitude
lalacelle,48.469393952,-0.128180086
lalande,47.680322936,3.312634218
lalande de pomerol,44.956848341,-0.206736713
lalande en son,49.389525982,1.784973144
lalandelle,49.387720664,1.872830963
lalandusse,44.660906449,0.523732211
lalanne,43.27370425,0.5809798190000001
lalanne arque,43.326376039,0.640238814
lalanne trie,43.311689223,0.336166887
lalaye,48.338391253,7.234771211
lalbenque,44.333300395,1.565147802
laleu,48.54014405,0.376573535
lalevade d ardeche,44.652277007,4.314627031
lalheue,46.650333379,4.79263748
lalinde,44.855646674,0.7418019170000001
lalizolle,46.164716097,3.008347161
lallaing,50.386401575,3.168747012
lalleu,47.855952859,-1.522336952
lalley,44.746690873,5.684493329
lalobbe,49.66998485,4.369335771
laloeuf,48.468140453,6.008417556
lalongue,43.481085202,-0.189315752
lalonquette,43.490058822,-0.315538142
laloubere,43.209432245,0.076226684
lalouret laffiteau,43.186789522,0.700457407
lalouvesc,45.115732207,4.525772675
laluque,43.85109441,-0.98653697
lama,42.580370454,9.165868792
lamadeleine val des anges,47.760208852,6.909245444
lamagdelaine,44.474342679,1.501586795
lamagistere,44.132160902,0.821417398
lamaguere,43.486972533,0.6826468090000001
lamaids,46.30421037,2.438940646
lamalou les bains,43.59668045,3.084341742
lamancine,48.211144399,5.11562921
lamanere,42.35769766,2.519772003
lamanon,43.705102322,5.088833335
lamarche,48.062421387,5.777801942
lamarche sur saone,47.272882021,5.369828178
lamargelle,47.520315127,4.837284317
lamaronde,49.803720378,1.903991695
lamarque,45.093830341,-0.711735619
lamarque pontacq,43.164011888,-0.101633359
lamarque rustaing,43.276402884,0.293594179
lamasquere,43.484407633,1.248212667
lamastre,44.982403424,4.590643351
lamath,48.520152089,6.442458268
lamayou,43.385263216,-0.030070863
lamazere,43.561408064,0.452066346
lamaziere basse,45.37301304,2.171366474
lamaziere haute,45.675609878,2.385976706
lambach,49.02999118,7.365576721
lamballe armor,48.485734593,-2.472990332
lambersart,50.652087009,3.025332294
lamberville,49.078361012,-0.915979672
lambesc,43.661719049,5.252274284
lamblore,48.625318327,0.915049818
lambres,50.617963672,2.403751268
lambres lez douai,50.354350492,3.05433299
lambrey,47.764037884,5.929352841
lambruisse,44.044891154,6.445578878
lameac,43.332589803,0.231790714
lamecourt,49.430387389,2.466383377
lamelouze,44.19717744,3.961970369
lamenay sur loire,46.74622068,3.572315444
lamentin,16.24138876,-61.668622881
lametz,49.527087581,4.689441676
lamillarie,43.854777615,2.157743288
lammerville,49.794436269,0.970987721
lamnay,48.105819666,0.7090545890000001
lamongerie,45.540770071,1.580173943
lamontelarie,43.620661864,2.608288774
lamontgie,45.474716232,3.328365624
lamontjoie,44.070053002,0.537359856
lamonzie montastruc,44.901923511,0.588053971
lamonzie st martin,44.833530187,0.388242405
lamorlaye,49.160252789,2.419514607
lamorville,48.964723739,5.592945727
lamothe,45.315200916,3.426669914
lamothe capdeville,44.093622177,1.390150256
lamothe cassel,44.612815407,1.514228578
lamothe cumont,43.882550792,0.914769311
lamothe fenelon,44.827725236,1.425068633
lamothe goas,43.868915684,0.5701311210000001
lamothe landerron,44.564997998,0.060902883
lamothe montravel,44.852710288,0.016802479
lamotte beuvron,47.603421858,2.023037848
lamotte brebiere,49.893823054,2.394215973
lamotte buleux,50.186669181,1.835536532
lamotte du rhone,44.276442512,4.675412628
lamotte warfusee,49.875159954,2.591407515
lamouilly,49.547975191,5.244280243
lamoura,46.40823671,5.984038967
lampaul guimiliau,48.48372582,-4.04046759
lampaul plouarzel,48.449988359,-4.764191484
lampaul ploudalmezeau,48.553750107,-4.647873723
lampertheim,48.65475342,7.69447826
lampertsloch,48.97017053,7.819515965
lamure sur azergues,46.053005125,4.508269025
lanans,47.292448205,6.447602058
lanarce,44.72930042,3.997015383
lanarvily,48.560967094,-4.382697134
lanas,44.537023105,4.384105519
lance,47.685069638,1.066986848
lancheres,50.163132465,1.5532250950000002
lanches st hilaire,50.099773035,2.145543551
lanchy,49.829470974,3.074060636
lancie,46.172917666,4.724982416
lancieux,48.600845234,-2.148315939
lancome,47.653066338,1.126966811
lancon,42.881791363,0.368137196
lancon provence,43.575979546,5.159318842
landange,48.669032725,6.959446573
landas,50.47256495,3.29444532
landaul,47.741506472,-3.099443975
landaville,48.282741935,5.74711393
landavran,48.161005236,-1.284832918
landean,48.413114562,-1.147801862
landebaeron,48.637650067,-3.204871813
landebia,48.515181456,-2.337313612
landecourt,48.502728779,6.421440775
landeda,48.589169111,-4.576775781
landehen,48.422074366,-2.541774632
landeleau,48.25300436,-3.732795183
landelles,48.462665981,1.191144605
landelles et coupigny,48.898348768,-1.002455877
landerneau,48.451106759,-4.264150685
landeronde,46.655236088,-1.573316937
landerrouat,44.74259378,0.161218567
landerrouet sur segur,44.654487232,-0.020061915
landersheim,48.690435264,7.50265879
landes,45.995108298,-0.6002970990000001
landes le gaulois,47.657297706,1.17207272
landes sur ajon,49.076743797,-0.571650642
landes vieilles et neuves,49.786467604,1.632079321
landevant,47.771689809,-3.113336938
landevennec,48.281227541,-4.312657705
landevieille,46.644143997,-1.785435289
landeyrat,45.272959285,2.872024356
landifay et bertaignemont,49.825811537,3.604339981
landigou,48.743604847,-0.478167455
landiras,44.566629833,-0.443008388
landisacq,48.752576992,-0.659659852
landivisiau,48.516404956,-4.060786056
landivy,48.47875909,-1.03937469
landogne,45.883270193,2.648605857
landorthe,43.129565066,0.7771834660000001
landos,44.849826477,3.844508278
landouzy la cour,49.843975827,3.993525759
landouzy la ville,49.85650438,4.050705701
landrais,46.069521113,-0.8572751
landrecies,50.120160095,3.688879664
landrecourt lempire,49.09985664,5.33091105
landremont,48.854940113,6.151647946
landres,49.318815726,5.80754059
landres et st georges,49.352179374,5.012878623
landresse,47.26067403,6.488841889
landrethun le nord,50.849766309,1.778999433
landrethun les ardres,50.816190755,1.966352508
landrevarzec,48.089632684,-4.074995991
landreville,48.071793068,4.466515112
landrichamps,50.079357184,4.82795841
landricourt,49.505210511,3.369582163
landroff,48.96500974,6.6172482630000005
landry,45.563817026,6.762155929
landser,47.686430105,7.385578833
landudal,48.056689542,-3.97782625
landudec,47.995270446,-4.328043827
landujan,48.247669444,-2.008431452
landunvez,48.534440762,-4.730018051
lanespede,43.166011035,0.272845683
lanester,47.768795862,-3.327427344
lanet,42.966526254,2.486174619
laneuvelle,47.933541537,5.668310727
laneuvelotte,48.725104287,6.29965896
laneuveville aux bois,48.622514442,6.646129011
laneuveville derriere foug,48.707556185,5.806008594
laneuveville devant bayon,48.470661894,6.263767887
laneuveville devant nancy,48.646141522,6.241405476
laneuveville en saulnois,48.866503106,6.44476277
laneuveville les lorquin,48.651545532,7.006261883
laneuville a remy,48.472043319,4.87726454
laneuville au pont,48.623613008,4.864267706
laneuville au rupt,48.707287053,5.5763194380000005
laneuville sur meuse,49.495768296,5.120446733
lanfains,48.36537327,-2.911495111
lanfroicourt,48.806308538,6.31903239
langan,48.236015015,-1.84518875
langatte,48.76222239,6.959414347
lange,47.073829379,1.508222484
langeac,45.082518996,3.478083782
langeais,47.349645768,0.363005536
langensoultzbach,48.974489443,7.730381944
langeron,46.816889689,3.08335931
langesse,47.816942343,2.645362483
langlade,43.804495726,4.255729763
langley,48.36016151,6.331946598
langoat,48.734972054,-3.297972166
langoelan,48.121011246,-3.233228076
langogne,44.72393322,3.833782667
langoiran,44.707780612,-0.374133365
langolen,48.074170926,-3.91645942
langon,47.733735609,-1.871838736
langon sur cher,47.308601115,1.83900216
langonnet,48.131846317,-3.4812128810000003
langouet,48.254591018,-1.809648195
langres,47.859015354,5.339350869
langrolay sur rance,48.553083641,-2.014425393
langrune sur mer,49.312790743,-0.378052447
languedias,48.393034923,-2.205716553
languenan,48.511472449,-2.133207954
langueux,48.5000312,-2.709716021
languevoisin quiquery,49.745807204,2.932633144
languidic,47.836984625,-3.147860566
languimberg,48.730087194,6.87760396
langy,46.272977304,3.461725789
lanheres,49.208852472,5.711354477
lanhouarneau,48.575338355,-4.204440035
lanildut,48.481944518,-4.732975408
laning,49.02892793,6.771480191
laniscourt,49.546890609,3.53348874
lanleff,48.693054909,-3.046367898
lanloup,48.709665867,-2.968621964
lanmerin,48.739896973,-3.357535431
lanmeur,48.64250228,-3.721505036
lanmodez,48.845465393,-3.096558927
lanne,43.162575068,0.00198593
lanne en baretous,43.073269938,-0.7842580410000001
lanne soubiran,43.742090078,-0.102313555
lanneanou,48.498207874,-3.665284957
lannebert,48.650554383,-3.009094544
lannecaube,43.481843759,-0.216923602
lannedern,48.289441066,-3.902770761
lannemaignan,43.898933876,-0.211522404
lannemezan,43.117101211,0.393468009
lannepax,43.807757562,0.224971845
lanneplaa,43.460593102,-0.8273942740000001
lannes,44.023263957,0.286363503
lanneuffret,48.495889998,-4.20154459
lannilis,48.56994779,-4.524874372
lannion,48.743719598,-3.46130389
lannoy,50.666201415,3.210297134
lannoy cuillere,49.709025604,1.735826258
lannux,43.644787466,-0.223551936
lano,42.378903669,9.235259414
lanobre,45.434528556,2.549973075
lanouaille,45.377785595,1.132555805
lanoux,43.119838698,1.423612747
lanquais,44.814284437,0.6688466620000001
lanques sur rognon,48.087777573,5.369140533
lanquetot,49.583798132,0.530986886
lanrelas,48.246159706,-2.295194597
lanrigan,48.391463328,-1.691952055
lanrivain,48.359080915,-3.215237264
lanrivoare,48.466358742,-4.634546977
lanrodec,48.499564605,-3.043315239
lans,46.764440174,4.932274797
lans en vercors,45.120971854,5.590172891
lansac,45.063749381,-0.534852666
lansargues,43.636956425,4.08287962
lanta,43.561372654,1.668162608
lantabat,43.257169679,-1.129002209
lantages,48.076973482,4.206478252
lantan,46.904931926,2.6619424780000003
lantefontaine,49.253555176,5.887263701
lantenay,47.34391981,4.865525397
lantenne vertiere,47.23107732,5.773171463
lantenot,47.755031334,6.50337566
lanteuil,45.117676318,1.639892201
lanthenans,47.391335266,6.6256265370000005
lanthes,46.999042398,5.204193716
lantic,48.60420815,-2.898801204
lantignie,46.154891127,4.618543324
lantillac,47.951469491,-2.660408507
lantilly,47.542172647,4.378062518
lanton,44.774541826,-0.977435898
lantosque,43.970853507,7.304565835
lantriac,44.989501845,4.003454858
lanty,46.802757585,3.829411064
lanty sur aube,48.023787378,4.74873361
lanuejols,44.127601774,3.375372755
lanuejouls,44.42328447,2.161337291
lanvallay,48.451576812,-2.011490444
lanvaudan,47.889450064,-3.264233641
lanvellec,48.606768949,-3.52790284
lanvenegen,48.004299964,-3.531714116
lanveoc,48.275580525,-4.4444419790000005
lanvollon,48.633506703,-2.990158549
lanzac,44.870240781,1.469677578
laon,49.567890211,3.621152816
laons,48.697364087,1.185709644
lapalisse,46.264664821,3.638526095
lapalud,44.306638028,4.67983977
lapan,46.920913732,2.295210604
lapanouse de cernon,44.005971669,3.096213384
laparade,44.408154584,0.43983884
laparrouquial,44.121324347,2.028624206
lapege,42.804183641,1.55570734
lapenche,44.224119769,1.573061172
lapenne,43.144695607,1.775588124
lapenty,48.5687142,-1.023205391
laperche,44.546027814,0.415036225
laperriere sur saone,47.106852648,5.345970133
lapeyre,43.324539314,0.331020843
lapeyrere,43.204786718,1.311055558
lapeyrouse,46.231766725,2.878459449
lapeyrouse fossat,43.701078049,1.510949006
lapeyrouse mornay,45.328105714,4.988742933
lapeyrugue,44.729454524,2.534311621
lapleau,45.297612669,2.159099715
laplume,44.117235678,0.538291906
lapoutroie,48.159976169,7.159189592
lapouyade,45.111168061,-0.286330389
lappion,49.589581702,3.964131494
laprade,45.279452261,0.185975368
laprugne,45.993756975,3.762806236
laps,45.671038813,3.26775984
lapte,45.179407401,4.235167361
lapugnoy,50.518708106,2.532045368
laquenexy,49.079804348,6.314261012
laqueuille,45.651176268,2.746045273
laragne monteglin,44.334172613,5.816091277
larajasse,45.608017193,4.514375792
laramiere,44.359598438,1.870481538
laran,43.234865472,0.47391689
larbey,43.70355996,-0.733463784
larbont,42.993467875,1.39962053
larbroye,49.571061073,2.960746117
larcan,43.171277454,0.72243299
larcat,42.768528463,1.646420102
larcay,47.352611071,0.7760956480000001
larceveau arros cibits,43.225124365,-1.099198568
larchamp,48.349145523,-1.002927604
larchant,48.283228852,2.59909576
larche,45.113738837,1.420671944
lardier et valenca,44.437077507,5.973296701
lardiers,44.084634181,5.726598548
lardy,48.527215604,2.270985877
laree,43.907472515,-0.055250969
lareole,43.741671828,1.023510468
largeasse,46.68198903,-0.5147394860000001
largentiere,44.533435177,4.301173733
largillay marsonnay,46.555763684,5.665946076
largitzen,47.561244963,7.192338064
largny sur automne,49.261259831,3.054198986
larians et munans,47.423700015,6.229229926
lariviere,47.677172451,6.993893964
lariviere arnoncourt,48.024402979,5.718575367
larmor baden,47.591961525,-2.899788197
larmor plage,47.715955025,-3.391638203
larnage,45.099110897,4.862530714
larnagol,44.488150171,1.777572674
larnas,44.45379344,4.596055727
larnat,42.797422003,1.627743089
larnaud,46.706103332,5.457630233
larnod,47.178626281,5.973427465
laroche pres feyt,45.70705075,2.499030854
laroche st cydroine,47.972805801,3.469669742
larochemillay,46.890330482,3.985133071
larodde,45.524699074,2.553433048
laroin,43.296976145,-0.436207676
laronxe,48.544491892,6.598254767
laroque,44.660317785,-0.307349389
laroque d olmes,42.967185097,1.872197117
laroque de fa,42.94980784,2.55865703
laroque des alberes,42.511612371,2.933038818
laroque timbaut,44.277523194,0.7565070770000001
laroquebrou,44.974082488,2.193193729
laroquevieille,45.024140446,2.5284657580000003
larouillies,50.037946689,3.932064456
larra,43.733902445,1.224149906
larrau,43.009837793,-0.972779553
larrazet,43.932662805,1.082665268
larre,48.493447261,0.166758904
larressingle,43.937203363,0.316401562
larressore,43.369730832,-1.443602965
larret,47.627843712,5.632892995
larreule,43.473628097,-0.471200815
larrey,47.897111685,4.424910489
larribar sorhapuru,43.289760897,-1.002874084
larringes,46.369799,6.5877205100000005
larriviere st savin,43.755322403,-0.425025986
larrivoire,46.339008848,5.787878066
larroque,44.008931051,1.687110395
larroque engalin,43.988318672,0.5454881060000001
larroque st sernin,43.829811342,0.468307427
larroque sur l osse,43.97582313,0.282029581
larroque toirac,44.520512298,1.932479101
lartigue,44.252958457,-0.091381082
laruns,42.892261028,-0.419706783
laruscade,45.124074393,-0.344188707
larzac,44.739409839,0.999752818
larzicourt,48.634904692,4.726189019
lasalle,44.043273557,3.851711547
lasbordes,43.299475662,2.062974252
lascaux,45.340706292,1.372114488
lascazeres,43.498187874,-0.028351383
lascelle mandailles,45.035547886,2.560702988
lasclaveries,43.434058383,-0.290800874
lasfaillades,43.56323737,2.500203866
lasgraisses,43.823155085,2.035055446
laslades,43.230467227,0.164763625
lassales,43.209835362,0.486843046
lassay les chateaux,48.442149635,-0.499597588
lassay sur croisne,47.368653939,1.634679567
lasse,43.135943281,-1.283612328
lasseran,43.603324225,0.5262683340000001
lasserrade,43.629947172,0.060498123
lasserre,44.07438867,0.386434839
lasserre de prouille,43.181167935,2.085726044
lasserre pradere,43.639029463,1.179454874
lasseube,43.213327884,-0.483313429
lasseube propre,43.573079139,0.575230754
lasseubetat,43.183986623,-0.447432478
lassicourt,48.435529942,4.501253751
lassigny,49.599685133,2.8433959570000003
lasson,48.064017438,3.810190598
lassouts,44.486969008,2.854266651
lassur,42.741057902,1.717707107
lassy,47.972124737,-1.863996018
lastic,45.111344485,3.218857916
lastours,43.326248522,2.379425716
lataule,49.536555753,2.674736254
lathuile,45.775346818,6.196373266
lathus st remy,46.320842885,0.943775901
latille,46.610083339,0.062222265
latilly,49.15390518,3.311849174
latoue,43.172436871,0.781997794
latouille lentillac,44.850473394,1.981333394
latour,43.202393745,1.281911448
latour bas elne,42.604822693,3.005059947
